github.com/AlDanial/cloc v 2.06  T=22.46 s (346.9 files/s, 62200.7 lines/s)
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
File                                                                                                                                                                                                         blank        comment           code
./server/sonar-webserver-webapi/src/main/java/org/sonar/server/ce/ws/CancelAllAction.java                                                                                                                        6             19             29
./server/sonar-webserver-webapi/src/main/java/org/sonar/server/metric/ws/TypesAction.java                                                                                                                        3             19             29
./server/sonar-webserver-webapi/src/main/java/org/sonar/server/platform/ws/HealthCheckerModule.java                                                                                                              5             21             29
./server/sonar-webserver-webapi/src/main/java/org/sonar/server/project/ws/ProjectsWsModule.java                                                                                                                  4             20             29
./server/sonar-webserver-webapi/src/main/java/org/sonar/server/telemetry/TelemetryBadgeProvider.java                                                                                                             6             19             29
./server/sonar-webserver-webapi/src/main/java/org/sonar/server/ui/WebAnalyticsLoaderImpl.java                                                                                                                    5             19             29
./server/sonar-webserver-webapi/src/test/java/org/sonar/server/notification/ws/NotificationsWsTest.java                                                                                                          8             20             29
./server/sonar-webserver-webapi/src/test/java/org/sonar/server/scannercache/ws/AnalysisCacheWsTest.java                                                                                                          8             19             29
./server/sonar-webserver-ws/src/test/java/org/sonar/server/ws/MessageFormattingUtilsTest.java                                                                                                                    8             19             29
./sonar-core/src/main/java/org/sonar/core/util/issue/Issue.java                                                                                                                                                  9             19             29
./sonar-core/src/test/java/org/sonar/core/util/logs/NullProfilerTest.java                                                                                                                                        8             19             29
./sonar-duplications/src/test/java/org/sonar/duplications/statement/matcher/OptTokenMatcherTest.java                                                                                                             8             19             29
./sonar-markdown/src/main/java/org/sonar/markdown/HtmlHeadingChannel.java                                                                                                                                        6             44             29
./sonar-markdown/src/main/java/org/sonar/markdown/HtmlMultilineCodeChannel.java                                                                                                                                  7             36             29
./sonar-plugin-api-impl/src/test/java/org/sonar/api/batch/fs/internal/predicates/ChangedFilePredicateTest.java                                                                                                  14             19             29
./sonar-plugin-api-impl/src/test/java/org/sonar/api/batch/fs/internal/predicates/RelativePathPredicateTest.java                                                                                                  5             19             29
./sonar-scanner-engine/src/main/java/org/sonar/scanner/cache/AnalysisCacheMemoryStorage.java                                                                                                                     6             19             29
./sonar-scanner-engine/src/main/java/org/sonar/scanner/externalissue/ExternalIssueReportParser.java                                                                                                              6             19             29
./sonar-scanner-engine/src/main/java/org/sonar/scanner/postjob/PostJobOptimizer.java                                                                                                                             8             22             29
./sonar-scanner-engine/src/main/java/org/sonar/scanner/postjob/PostJobsExecutor.java                                                                                                                             8             19             29
./sonar-scanner-engine/src/main/java/org/sonar/scanner/repository/DefaultNewCodePeriodLoader.java                                                                                                                7             19             29
./sonar-scanner-engine/src/main/java/org/sonar/scanner/scan/branch/DefaultBranchConfiguration.java                                                                                                               6             19             29
./sonar-scanner-engine/src/main/java/org/sonar/scanner/sensor/ModuleSensorContext.java                                                                                                                           6             19             29
./sonar-scanner-engine/src/main/java/org/sonar/scanner/sensor/ProjectSensorExtensionDictionary.java                                                                                                              5             19             29
./sonar-scanner-engine/src/main/java/org/sonar/scm/svn/AnnotationHandler.java                                                                                                                                    9             25             29
./sonar-scanner-engine/src/test/java/org/sonar/scanner/bootstrap/GlobalConfigurationProviderTest.java                                                                                                            9             19             29
./sonar-ws/src/main/java/org/sonarqube/ws/FilenameUtils.java                                                                                                                                                     9             29             29
./sonar-ws/src/main/java/org/sonarqube/ws/client/almintegrations/ImportAzureProjectRequest.java                                                                                                                  9             34             29
./sonar-ws/src/main/java/org/sonarqube/ws/client/almintegrations/ImportBitbucketserverProjectRequest.java                                                                                                        9             34             29
./sonar-ws/src/main/java/org/sonarqube/ws/client/almintegrations/SearchBitbucketcloudReposRequest.java                                                                                                           9             32             29
./sonar-ws/src/main/java/org/sonarqube/ws/client/almintegrations/SearchBitbucketserverReposRequest.java                                                                                                          9             32             29
./sonar-ws/src/main/java/org/sonarqube/ws/client/almintegrations/SetPatRequest.java                                                                                                                              9             31             29
./sonar-ws/src/main/java/org/sonarqube/ws/client/almsettings/CreateAzureRequest.java                                                                                                                            10             24             29
./sonar-ws/src/main/java/org/sonarqube/ws/client/almsettings/CreateBitbucketRequest.java                                                                                                                         9             33             29
./sonar-ws/src/main/java/org/sonarqube/ws/client/almsettings/CreateGitlabRequest.java                                                                                                                           10             30             29
./sonar-ws/src/main/java/org/sonarqube/ws/client/applications/UpdateRequest.java                                                                                                                                 9             33             29
./sonar-ws/src/main/java/org/sonarqube/ws/client/ce/AnalysisStatusRequest.java                                                                                                                                   9             37             29
./sonar-ws/src/main/java/org/sonarqube/ws/client/components/AppRequest.java                                                                                                                                      9             36             29
./sonar-ws/src/main/java/org/sonarqube/ws/client/components/ShowRequest.java                                                                                                                                     9             36             29
./sonar-ws/src/main/java/org/sonarqube/ws/client/emails/SendRequest.java                                                                                                                                         9             35             29
./sonar-ws/src/main/java/org/sonarqube/ws/client/governancereports/UpdateFrequencyRequest.java                                                                                                                   9             39             29
./sonar-ws/src/main/java/org/sonarqube/ws/client/hotspots/AssignRequest.java                                                                                                                                     9             36             29
./sonar-ws/src/main/java/org/sonarqube/ws/client/issues/AuthorsRequest.java                                                                                                                                      9             34             29
./sonar-ws/src/main/java/org/sonarqube/ws/client/issues/ComponentTagsRequest.java                                                                                                                                9             35             29
./sonar-ws/src/main/java/org/sonarqube/ws/client/issues/TagsRequest.java                                                                                                                                         9             34             29
./sonar-ws/src/main/java/org/sonarqube/ws/client/metrics/MetricsService.java                                                                                                                                     6             36             29
./sonar-ws/src/main/java/org/sonarqube/ws/client/navigation/ComponentRequest.java                                                                                                                                9             36             29
./sonar-ws/src/main/java/org/sonarqube/ws/client/permissions/AddProjectCreatorToTemplateRequest.java                                                                                                             9             42             29
./sonar-ws/src/main/java/org/sonarqube/ws/client/permissions/CreateTemplateRequest.java                                                                                                                          9             35             29
./sonar-ws/src/main/java/org/sonarqube/ws/client/permissions/RemoveProjectCreatorFromTemplateRequest.java                                                                                                        9             42             29
./sonar-ws/src/main/java/org/sonarqube/ws/client/permissions/SetDefaultTemplateRequest.java                                                                                                                      9             37             29
./sonar-ws/src/main/java/org/sonarqube/ws/client/projectanalyses/CreateEventRequest.java                                                                                                                         9             40             29
./sonar-ws/src/main/java/org/sonarqube/ws/client/projectbadges/QualityGateRequest.java                                                                                                                           9             35             29
./sonar-ws/src/main/java/org/sonarqube/ws/client/projectbranches/SetAutomaticDeletionProtectionRequest.java                                                                                                      9             44             29
./sonar-ws/src/main/java/org/sonarqube/ws/client/qualityprofiles/AddGroupRequest.java                                                                                                                            9             36             29
./sonar-ws/src/main/java/org/sonarqube/ws/client/qualityprofiles/AddProjectRequest.java                                                                                                                          9             36             29
./sonar-ws/src/main/java/org/sonarqube/ws/client/qualityprofiles/AddUserRequest.java                                                                                                                             9             36             29
./sonar-ws/src/main/java/org/sonarqube/ws/client/qualityprofiles/ChangeParentRequest.java                                                                                                                        9             35             29
./sonar-ws/src/main/java/org/sonarqube/ws/client/qualityprofiles/RemoveGroupRequest.java                                                                                                                         9             36             29
./sonar-ws/src/main/java/org/sonarqube/ws/client/qualityprofiles/RemoveProjectRequest.java                                                                                                                       9             36             29
./sonar-ws/src/main/java/org/sonarqube/ws/client/qualityprofiles/RemoveUserRequest.java                                                                                                                          9             36             29
./sonar-ws/src/main/java/org/sonarqube/ws/client/settings/ListDefinitionsRequest.java                                                                                                                            9             36             29
./sonar-ws/src/main/java/org/sonarqube/ws/client/sources/IndexRequest.java                                                                                                                                       9             33             29
./sonar-ws/src/main/java/org/sonarqube/ws/client/sources/RawRequest.java                                                                                                                                         9             37             29
./sonar-ws/src/main/java/org/sonarqube/ws/client/sources/ShowRequest.java                                                                                                                                        9             35             29
./sonar-ws/src/main/java/org/sonarqube/ws/client/users/ChangePasswordRequest.java                                                                                                                                9             36             29
./sonar-ws/src/main/java/org/sonarqube/ws/client/users/UpdateIdentityProviderRequest.java                                                                                                                        9             33             29
./sonar-ws/src/main/java/org/sonarqube/ws/client/views/AddProjectBranchRequest.java                                                                                                                              9             36             29
./sonar-ws/src/main/java/org/sonarqube/ws/client/views/RemoveProjectBranchRequest.java                                                                                                                           9             36             29
./sonar-ws/src/main/java/org/sonarqube/ws/client/views/SetRegexpModeRequest.java                                                                                                                                 9             33             29
./sonar-ws/src/main/java/org/sonarqube/ws/client/views/UpdateRequest.java                                                                                                                                        9             33             29
./server/sonar-alm-client/src/main/java/org/sonar/alm/client/gitlab/GsonId.java                                                                                                                                  9             20             28
./server/sonar-auth-saml/src/main/java/org/sonar/auth/saml/SamlPrivateKeyConverter.java                                                                                                                          5             19             28
./server/sonar-ce-task-projectanalysis/src/main/java/org/sonar/ce/task/projectanalysis/api/posttask/CeTaskImpl.java                                                                                              7             19             28
./server/sonar-ce-task-projectanalysis/src/main/java/org/sonar/ce/task/projectanalysis/duplication/AbstractDuplicate.java                                                                                        8             19             28
./server/sonar-ce-task-projectanalysis/src/main/java/org/sonar/ce/task/projectanalysis/duplication/DetailedTextBlock.java                                                                                        4             33             28
./server/sonar-ce-task-projectanalysis/src/main/java/org/sonar/ce/task/projectanalysis/issue/DefaultTrackingInput.java                                                                                           7             19             28
./server/sonar-ce-task-projectanalysis/src/main/java/org/sonar/ce/task/projectanalysis/issue/PullRequestSourceBranchMerger.java                                                                                  4             19             28
./server/sonar-ce-task-projectanalysis/src/main/java/org/sonar/ce/task/projectanalysis/qualitymodel/RatingSettings.java                                                                                          9             19             28
./server/sonar-ce-task-projectanalysis/src/main/java/org/sonar/ce/task/projectanalysis/util/cache/ObjectInputStreamIterator.java                                                                                 7             19             28
./server/sonar-ce-task-projectanalysis/src/test/java/org/sonar/ce/task/projectanalysis/measure/MeasureComputersHolderRule.java                                                                                   9             19             28
./server/sonar-ce/src/test/java/org/sonar/ce/taskprocessor/CeTaskInterrupterWorkerExecutionListenerTest.java                                                                                                     8             19             28
./server/sonar-db-core/src/main/java/org/sonar/db/profiling/ProfilingStatementHandler.java                                                                                                                       5             19             28
./server/sonar-db-dao/src/main/java/org/sonar/db/component/FileMoveRowDto.java                                                                                                                                   6             19             28
./server/sonar-db-dao/src/main/java/org/sonar/db/component/ViewsSnapshotDto.java                                                                                                                                 8             19             28
./server/sonar-db-dao/src/main/java/org/sonar/db/source/LineHashesWithUuidDto.java                                                                                                                               8             21             28
./server/sonar-db-dao/src/test/java/org/sonar/db/metric/RemovedMetricConverterTest.java                                                                                                                         13             19             28
./server/sonar-db-dao/src/test/java/org/sonar/db/qualityprofile/ActiveRuleDtoTest.java                                                                                                                           9             19             28
./server/sonar-db-dao/src/testFixtures/java/org/sonar/db/component/ProjectTesting.java                                                                                                                           7             19             28
./server/sonar-db-dao/src/testFixtures/java/org/sonar/db/metric/MetricTesting.java                                                                                                                               5             20             28
./server/sonar-db-dao/src/testFixtures/java/org/sonar/db/user/UserTokenTesting.java                                                                                                                              8             19             28
./server/sonar-db-migration/src/it/java/org/sonar/server/platform/db/migration/version/v202502/AddNewInPullRequestToScaDependenciesTableIT.java                                                                  6             19             28
./server/sonar-db-migration/src/it/java/org/sonar/server/platform/db/migration/version/v202502/AddNewInPullRequestToScaReleasesTableIT.java                                                                      6             19             28
./server/sonar-db-migration/src/it/java/org/sonar/server/platform/db/migration/version/v202502/AddProductionScopeToScaDependenciesTableIT.java                                                                   6             19             28
./server/sonar-db-migration/src/it/java/org/sonar/server/platform/db/migration/version/v202502/CreateIndexOnScaDependenciesReleaseIT.java                                                                        5             19             28
./server/sonar-db-migration/src/it/java/org/sonar/server/platform/db/migration/version/v202502/CreateIndexOnScaIssuesReleasesScaIssueUuidIT.java                                                                 5             19             28
./server/sonar-db-migration/src/it/java/org/sonar/server/platform/db/migration/version/v202502/CreateIndexOnScaIssuesReleasesScaReleaseUuidIT.java                                                               5             19             28
./server/sonar-db-migration/src/it/java/org/sonar/server/platform/db/migration/version/v202502/CreateIndexOnScaReleasesComponentIT.java                                                                          5             19             28
./server/sonar-db-migration/src/it/java/org/sonar/server/platform/db/migration/version/v202503/AddAssigneeNameToScaIssuesReleasesIT.java                                                                         6             19             28
./server/sonar-db-migration/src/it/java/org/sonar/server/platform/db/migration/version/v202503/AddAssigneeToScaIssuesReleasesIT.java                                                                             6             19             28
./server/sonar-db-migration/src/it/java/org/sonar/server/platform/db/migration/version/v202503/AddCommentToScaIssuesReleasesChangesTableIT.java                                                                  6             19             28
./server/sonar-db-migration/src/it/java/org/sonar/server/platform/db/migration/version/v202503/AddGraphVersionOnArchitectureGraphsIT.java                                                                        7             19             28
./server/sonar-db-migration/src/it/java/org/sonar/server/platform/db/migration/version/v202503/AddIsNewToScaDependenciesTableIT.java                                                                             6             19             28
./server/sonar-db-migration/src/it/java/org/sonar/server/platform/db/migration/version/v202503/AddIsNewToScaReleasesTableIT.java                                                                                 6             19             28
./server/sonar-db-migration/src/it/java/org/sonar/server/platform/db/migration/version/v202503/AddKnownPackageToScaReleasesTableIT.java                                                                          6             19             28
./server/sonar-db-migration/src/it/java/org/sonar/server/platform/db/migration/version/v202503/AddPerspectiveKeyOnArchitectureGraphsIT.java                                                                      6             19             28
./server/sonar-db-migration/src/it/java/org/sonar/server/platform/db/migration/version/v202503/AddPolicyUpdatedAtToScaLicenseProfilesTableIT.java                                                                6             19             28
./server/sonar-db-migration/src/it/java/org/sonar/server/platform/db/migration/version/v202503/AddPreviousManualStatusToScaIssuesReleasesIT.java                                                                 6             19             28
./server/sonar-db-migration/src/it/java/org/sonar/server/platform/db/migration/version/v202503/CreateIndexOnScaIssuesReleaseChangesReleaseIdIT.java                                                              5             19             28
./server/sonar-db-migration/src/it/java/org/sonar/server/platform/db/migration/version/v202503/CreateUniqueIndexOnScaAnalysesIT.java                                                                             5             19             28
./server/sonar-db-migration/src/it/java/org/sonar/server/platform/db/migration/version/v202503/CreateUniqueIndexOnScaEncounteredLicensesIT.java                                                                  5             19             28
./server/sonar-db-migration/src/it/java/org/sonar/server/platform/db/migration/version/v202503/CreateUniqueIndexOnScaLicenseProfileProjectsIT.java                                                               5             19             28
./server/sonar-db-migration/src/it/java/org/sonar/server/platform/db/migration/version/v202503/CreateUniqueIndexOnScaLicenseProfilesIT.java                                                                      5             19             28
./server/sonar-db-migration/src/it/java/org/sonar/server/platform/db/migration/version/v202503/DropAssigneeNameFromScaIssuesReleasesIT.java                                                                      6             19             28
./server/sonar-db-migration/src/it/java/org/sonar/server/platform/db/migration/version/v202503/DropChangeTypeFromScaIssuesReleasesChangesTableIT.java                                                            6             19             28
./server/sonar-db-migration/src/it/java/org/sonar/server/platform/db/migration/version/v202503/DropNewInPullRequestFromScaDependenciesTableIT.java                                                               6             19             28
./server/sonar-db-migration/src/it/java/org/sonar/server/platform/db/migration/version/v202503/DropNewInPullRequestFromScaReleasesTableIT.java                                                                   6             19             28
./server/sonar-db-migration/src/it/java/org/sonar/server/platform/db/migration/version/v202503/UpdateKnownPackageColumnNotNullableIT.java                                                                        6             19             28
./server/sonar-db-migration/src/it/java/org/sonar/server/platform/db/migration/version/v202504/AddAnalysisParametersToScaAnalysesIT.java                                                                         7             19             28
./server/sonar-db-migration/src/it/java/org/sonar/server/platform/db/migration/version/v202504/AddIndexOnAlmRepoInProjectAlmSettingsIT.java                                                                      9             19             28
./server/sonar-db-migration/src/it/java/org/sonar/server/platform/db/migration/version/v202504/AddManualSeverityWarningToScaIssuesTest.java                                                                      6             19             28
./server/sonar-db-migration/src/it/java/org/sonar/server/platform/db/migration/version/v202504/AddOrganizationUuidToScaLicenseProfilesIT.java                                                                    7             19             28
./server/sonar-db-migration/src/it/java/org/sonar/server/platform/db/migration/version/v202504/AddWithdrawnToScaVulnerabilityIssuesTest.java                                                                     6             19             28
./server/sonar-db-migration/src/it/java/org/sonar/server/platform/db/migration/version/v202505/AddPublishedOnToScaVulnerabilityIssuesTest.java                                                                   6             19             28
./server/sonar-db-migration/src/main/java/org/sonar/server/platform/db/migration/version/v202503/AddStatusToScaIssuesReleasesTable.java                                                                          6             19             28
./server/sonar-db-migration/src/main/java/org/sonar/server/platform/db/migration/version/v202503/UpdateKnownPackageColumnNotNullable.java                                                                        6             19             28
./server/sonar-db-migration/src/main/java/org/sonar/server/platform/db/migration/version/v202503/UpdateScaLicenseProfilesPolicyUpdatedAtColumnNotNullable.java                                                   6             19             28
./server/sonar-db-migration/src/main/java/org/sonar/server/platform/db/migration/version/v202504/AddAnalysisParametersToScaAnalyses.java                                                                         7             19             28
./server/sonar-db-migration/src/main/java/org/sonar/server/platform/db/migration/version/v202505/AddPublishedOnToScaVulnerabilityIssues.java                                                                     6             19             28
./server/sonar-main/src/test/java/org/sonar/application/logging/ListAppender.java                                                                                                                                6             19             28
./server/sonar-process/src/main/java/org/sonar/process/PluginFileWriteRule.java                                                                                                                                  5             19             28
./server/sonar-server-common/src/it/java/org/sonar/server/view/index/ViewIndexIT.java                                                                                                                           10             19             28
./server/sonar-server-common/src/main/java/org/sonar/server/plugins/InstalledPluginReferentialFactory.java                                                                                                       9             20             28
./server/sonar-server-common/src/test/java/org/sonar/server/platform/OfficialDistributionTest.java                                                                                                               9             20             28
./server/sonar-webserver-auth/src/test/java/org/sonar/server/authentication/SafeModeUserSessionTest.java                                                                                                         6             19             28
./server/sonar-webserver-common/src/main/java/org/sonar/server/common/almsettings/DelegatingDevOpsProjectCreatorFactory.java                                                                                     7             19             28
./server/sonar-webserver-core/src/main/java/org/sonar/server/platform/StartupMetadataPersister.java                                                                                                              7             29             28
./server/sonar-webserver-core/src/main/java/org/sonar/server/rule/RuleDefinitionsLoader.java                                                                                                                     6             26             28
./server/sonar-webserver-monitoring/src/main/java/org/sonar/server/monitoring/SonarLintConnectedClientsTask.java                                                                                                 8             19             28
./server/sonar-webserver-webapi-v2/src/main/java/org/sonar/server/v2/api/rule/enums/CleanCodeAttributeCategoryRestEnum.java                                                                                      8             19             28
./server/sonar-webserver-webapi-v2/src/main/java/org/sonar/server/v2/config/SafeModeWebConfig.java                                                                                                               5             19             28
./server/sonar-webserver-webapi/src/main/java/org/sonar/server/component/ws/MeasuresWsParameters.java                                                                                                            8             22             28
./server/sonar-webserver-webapi/src/main/java/org/sonar/server/issue/IssueFinder.java                                                                                                                            9             19             28
./server/sonar-webserver-webapi/src/main/java/org/sonar/server/permission/ws/ProjectWsRef.java                                                                                                                   8             25             28
./server/sonar-webserver-webapi/src/main/java/org/sonar/server/qualitygate/ws/SearchQualityGateUsersRequest.java                                                                                                 8             19             28
./server/sonar-webserver-webapi/src/test/java/org/sonar/server/authentication/ws/AuthenticationWsTest.java                                                                                                       7             19             28
./server/sonar-webserver-webapi/src/test/java/org/sonar/server/permission/ApplyPermissionTemplateQueryTest.java                                                                                                  8             19             28
./server/sonar-webserver-webapi/src/test/java/org/sonar/server/platform/ws/ChangeLogLevelServiceModuleTest.java                                                                                                 10             19             28
./server/sonar-webserver-webapi/src/test/java/org/sonar/server/projectdump/ws/ProjectDumpWsTest.java                                                                                                             8             19             28
./server/sonar-webserver-webapi/src/test/java/org/sonar/server/projecttag/ws/ProjectTagsWsTest.java                                                                                                              9             20             28
./server/sonar-webserver-webapi/src/test/java/org/sonar/server/qualityprofile/ws/ImportersActionTest.java                                                                                                       11             19             28
./server/sonar-webserver-ws/src/test/java/org/sonar/server/ws/CacheWriterTest.java                                                                                                                               9             19             28
./server/sonar-webserver/src/main/java/org/sonar/server/platform/web/EndpointPathFilter.java                                                                                                                     7             21             28
./server/sonar-webserver/src/test/java/org/sonar/server/platform/telemetry/TelemetryPortfolioSelectionModeProviderTest.java                                                                                      5             19             28
./server/sonar-webserver/src/test/java/org/sonar/server/platform/telemetry/TelemetrySubportfolioSelectionModeProviderTest.java                                                                                   6             19             28
./sonar-core/src/main/java/org/sonar/core/platform/SonarQubeVersion.java                                                                                                                                         8             19             28
./sonar-core/src/test/java/org/sonar/core/util/rule/RuleSetChangedEventTest.java                                                                                                                                 8             19             28
./sonar-duplications/src/main/java/org/sonar/duplications/java/JavaStatementBuilder.java                                                                                                                         6             19             28
./sonar-plugin-api-impl/src/main/java/org/sonar/api/batch/postjob/internal/DefaultPostJobDescriptor.java                                                                                                         9             19             28
./sonar-plugin-api-impl/src/test/java/org/sonar/api/batch/fs/internal/charhandler/IntArrayListTest.java                                                                                                          7             20             28
./sonar-scanner-engine/src/main/java/org/sonar/scanner/ci/vendors/AzureDevops.java                                                                                                                               8             24             28
./sonar-scanner-engine/src/main/java/org/sonar/scanner/issue/IssueFilters.java                                                                                                                                   6             22             28
./sonar-scanner-engine/src/main/java/org/sonar/scanner/repository/featureflags/DefaultFeatureFlagsLoader.java                                                                                                    7             19             28
./sonar-scanner-engine/src/main/java/org/sonar/scanner/scan/ModuleIndexer.java                                                                                                                                   6             24             28
./sonar-scanner-engine/src/main/java/org/sonar/scanner/sensor/ModuleSensorExtensionDictionary.java                                                                                                               5             19             28
./sonar-scanner-engine/src/test/java/org/sonar/scanner/report/AnalysisCachePublisherTest.java                                                                                                                    7             19             28
./sonar-ws/src/main/java/org/sonarqube/ws/client/mode/ModeService.java                                                                                                                                           7             19             28
./sonar-ws/src/main/java/org/sonarqube/ws/client/projectpullrequests/ProjectPullRequestsService.java                                                                                                             5             36             28
./plugins/sonar-xoo-plugin/src/main/java/org/sonar/xoo/rule/MarkAsUnchangedSensor.java                                                                                                                           4             19             27
./server/sonar-alm-client/src/main/java/org/sonar/alm/client/azure/GsonAzureProjectList.java                                                                                                                     9             20             27
./server/sonar-auth-bitbucket/src/main/java/org/sonar/auth/bitbucket/GsonEmails.java                                                                                                                             7             22             27
./server/sonar-auth-bitbucket/src/test/java/org/sonar/auth/bitbucket/UserIdentityFactoryTest.java                                                                                                               10             19             27
./server/sonar-auth-ldap/src/main/java/org/sonar/auth/ldap/CallbackHandlerImpl.java                                                                                                                              4             24             27
./server/sonar-auth-ldap/src/main/java/org/sonar/auth/ldap/LdapAuthenticator.java                                                                                                                                9             29             27
./server/sonar-auth-ldap/src/test/java/org/sonar/auth/ldap/LdapGroupMappingTest.java                                                                                                                             9             19             27
./server/sonar-auth-saml/src/main/java/org/sonar/auth/saml/SamlCertificateConverter.java                                                                                                                         6             19             27
./server/sonar-auth-saml/src/main/java/org/sonar/auth/saml/SamlModule.java                                                                                                                                       4             19             27
./server/sonar-ce-task-projectanalysis/src/main/java/org/sonar/ce/task/projectanalysis/qualitygate/QualityGate.java                                                                                              7             19             27
./server/sonar-ce-task-projectanalysis/src/main/java/org/sonar/ce/task/projectanalysis/qualitymodel/SecurityReviewCounter.java                                                                                   8             20             27
./server/sonar-ce-task-projectanalysis/src/main/java/org/sonar/ce/task/projectexport/steps/StreamWriterImpl.java                                                                                                 8             19             27
./server/sonar-ce-task-projectanalysis/src/test/java/org/sonar/ce/task/projectanalysis/qualityprofile/ActiveRulesHolderRule.java                                                                                 7             19             27
./server/sonar-ce-task-projectanalysis/src/test/java/org/sonar/ce/task/projectanalysis/source/SourceLinesHashImplTest.java                                                                                       9             19             27
./server/sonar-ce-task/src/test/java/org/sonar/ce/task/CeTaskTimeoutExceptionTest.java                                                                                                                           7             19             27
./server/sonar-ce/src/main/java/org/sonar/ce/monitoring/CeDatabaseMBeanImpl.java                                                                                                                                 6             19             27
./server/sonar-db-dao/src/main/java/org/sonar/db/SQXMLMapperBuilder.java                                                                                                                                         6             26             27
./server/sonar-db-dao/src/main/java/org/sonar/db/ce/CeTaskCharacteristicDao.java                                                                                                                                 8             19             27
./server/sonar-db-dao/src/main/java/org/sonar/db/component/ProjectNclocDistributionDto.java                                                                                                                      7             19             27
